$ Get data for 985:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:23 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA985           Sourdough Gulch
WA985       0212  15     37.00
WA985       0212  16     42.00
WA985       0212  17     46.00
WA985       0212  18     38.00
WA985       0212  19     38.00
WA985       0212  20     36.00
WA985       0212  21     47.00
WA985       0212  22     46.00
WA985       0212  23     38.00
WA985       0212  24     47.00
WA985       0212  25     38.00
WA985       0212  26     35.00
WA985       0212  27     36.00
WA985       0212  28     39.00
WA985       0212  29     40.00
WA985       0312   1     37.00
WA985       0312   2     42.00
WA985       0312   3     48.00
WA985       0312   4     55.00
WA985       0312   5     50.00
WA985       0312   6     31.00
WA985       0312   7     42.00
WA985       0312   8     53.00
WA985       0312   9     61.00
WA985       0312  10     51.00
WA985       0312  11     42.00
WA985       0312  12     41.00
WA985       0312  13     41.00
WA985       0312  14     43.00
WA985       0312  15     51.00
WA985       0312  16     44.00
WA985       0312  17     43.00
WA985       0312  18     37.00
WA985       0312  19     39.00
WA985       0312  20     36.00
WA985       0312  21     37.00
WA985       0312  22     42.00
WA985       0312  23     41.00
WA985       0312  24     53.00
WA985       0312  25     56.00
WA985       0312  26     45.00
WA985       0312  27     49.00
WA985       0312  28     47.00
WA985       0312  29     49.00
WA985       0312  30     48.00
WA985       0312  31     59.00
WA985       0412   1     42.00
WA985       0412   2     48.00
WA985       0412   3     60.00
WA985       0412   4     42.00
WA985       0412   5     40.00
WA985       0412   6     41.00
WA985       0412   7     47.00
WA985       0412   8     56.00
WA985       0412   9     59.00
WA985       0412  10     65.00
WA985       0412  11     59.00
WA985       0412  12     54.00
WA985       0412  13     49.00
WA985       0412  14     53.00
WA985       0412  15     53.00
WA985       0412  16     47.00
WA985       0412  17     54.00
WA985       0412  18     53.00
WA985       0412  19     52.00
WA985       0412  20     61.00
WA985       0412  21     64.00
WA985       0412  22     73.00
WA985       0412  23     74.00
WA985       0412  24     67.00
WA985       0412  25     64.00
WA985       0412  26     52.00
WA985       0412  27     51.00
WA985       0412  28     49.00
WA985       0412  29     57.00
WA985       0412  30     55.00
WA985       0512   1     45.00
WA985       0512   2     51.00
WA985       0512   3     53.00
WA985       0512   4     46.00
WA985       0512   5     51.00
WA985       0512   6     53.00
WA985       0512   7     60.00
WA985       0512   8     69.00
WA985       0512   9     61.00
WA985       0512  10     48.00
WA985       0512  11     54.00
WA985       0512  12     63.00
WA985       0512  13     71.00
WA985       0512  14     77.00
WA985       0512  15     74.00
WA985       0512  16     69.00
WA985       0512  17     58.00
WA985       0512  18     55.00
WA985       0512  19     60.00
WA985       0512  20     66.00
WA985       0512  21     66.00
WA985       0512  22     56.00
WA985       0512  23     53.00
WA985       0512  24     50.00
WA985       0512  25     53.00
WA985       0512  26     52.00
WA985       0512  27     61.00
WA985       0512  28     59.00
WA985       0512  29     57.00
WA985       0512  30     60.00
WA985       0512  31     62.00
WA985       0612   1     73.00
WA985       0612   2     62.00
WA985       0612   3     57.00
WA985       0612   4     64.00
WA985       0612   5     49.00
WA985       0612   6     57.00
WA985       0612   7     59.00
WA985       0612   8     50.00
WA985       0612   9     48.00
WA985       0612  10     60.00
WA985       0612  11     68.00
WA985       0612  12     66.00
WA985       0612  13     65.00
WA985       0612  14     64.00
WA985       0612  15     64.00
WA985       0612  16     71.00
WA985       0612  17     69.00
WA985       0612  18     56.00
WA985       0612  19     56.00
WA985       0612  20     68.00
WA985       0612  21     78.00
WA985       0612  22     75.00
WA985       0612  23     68.00
WA985       0612  24     65.00
WA985       0612  25     69.00
WA985       0612  26     55.00
WA985       0612  27     65.00
WA985       0612  28     74.00
WA985       0612  29     70.00
WA985       0612  30     71.00
WA985       0712   1     67.00
WA985       0712   2     71.00
WA985       0712   3     62.00
WA985       0712   4     66.00
WA985       0712   5     72.00
WA985       0712   6     80.00
WA985       0712   7     85.00
WA985       0712   8     88.00
WA985       0712   9     85.00
WA985       0712  10     82.00
WA985       0712  11     83.00
WA985       0712  12     86.00
WA985       0712  13     79.00
WA985       0712  14     76.00
WA985       0712  15     73.00
WA985       0712  16     74.00
WA985       0712  17     79.00
WA985       0712  18     79.00
WA985       0712  19     85.00
WA985       0712  20     78.00
WA985       0712  21     75.00
WA985       0712  22     79.00
WA985       0712  23     67.00
WA985       0712  24     74.00
WA985       0712  25     79.00
WA985       0712  26     82.00
WA985       0712  27     80.00
WA985       0712  28     76.00
WA985       0712  29     79.00
WA985       0712  30     79.00
WA985       0712  31     77.00
WA985       0812   1     78.00
WA985       0812   2     76.00
WA985       0812   3     73.00
WA985       0812   4     82.00
WA985       0812   5     89.00
WA985       0812   6     87.00
WA985       0812   7     91.00
WA985       0812   8     82.00
WA985       0812   9     84.00
WA985       0812  10     80.00
WA985       0812  11     83.00
WA985       0812  12     87.00
WA985       0812  13     87.00
WA985       0812  14     87.00
WA985       0812  15     79.00
WA985       0812  16     79.00
WA985       0812  17     84.00
WA985       0812  18     87.00
WA985       0812  19     87.00
WA985       0812  20     84.00
WA985       0812  21     80.00
WA985       0812  22     73.00
WA985       0812  23     74.00
WA985       0812  24     65.00
WA985       0812  25     73.00
WA985       0812  26     86.00
WA985       0812  27     74.00
WA985       0812  28     78.00
WA985       0812  29     65.00
WA985       0812  30     73.00
WA985       0812  31     74.00
WA985       0912   1     69.00
WA985       0912   2     71.00
WA985       0912   3     72.00
WA985       0912   4     72.00
WA985       0912   5     74.00
WA985       0912   6     71.00
WA985       0912   7     75.00
WA985       0912   8     81.00
WA985       0912   9     81.00
WA985       0912  10     62.00
WA985       0912  11     58.00
WA985       0912  12     64.00
WA985       0912  13     73.00
WA985       0912  14     80.00
WA985       0912  15     78.00
WA985       0912  16     72.00
WA985       0912  17     73.00
WA985       0912  18     76.00
WA985       0912  19     78.00
WA985       0912  20     79.00
WA985       0912  21     77.00
WA985       0912  22     72.00
WA985       0912  23     65.00
WA985       0912  24     67.00
WA985       0912  25     67.00
WA985       0912  26     66.00
WA985       0912  27     69.00
WA985       0912  28     71.00
WA985       0912  29     71.00
WA985       0912  30     68.00
WA985       1012   1     71.00
WA985       1012   2     67.00
WA985       1012   3     50.00
WA985       1012   4     51.00
WA985       1012   5     52.00
WA985       1012   6     56.00
WA985       1012   7     61.00
WA985       1012   8     64.00
WA985       1012   9     62.00
WA985       1012  10     64.00
WA985       1012  11     63.00
WA985       1012  12     67.00
WA985       1012  13     60.00
WA985       1012  14     63.00
WA985       1012  15     61.00
WA985       1012  16     56.00
WA985       1012  17     50.00
WA985       1012  18     58.00
WA985       1012  19     58.00
WA985       1012  20     46.00
WA985       1012  21     45.00
WA985       1012  22     45.00
WA985       1012  23     40.00
WA985       1012  24     41.00
WA985       1012  25     43.00
WA985       1012  26     39.00
WA985       1012  27     51.00
WA985       1012  28     53.00
WA985       1012  29     58.00
WA985       1012  30     60.00
WA985       1012  31     66.00
WA985       1112   1     53.00
WA985       1112   2     55.00
WA985       1112   3     56.00
WA985       1112   4     60.00
WA985       1112   5     60.00
WA985       1112   6     67.00
WA985       1112   7     54.00
WA985       1112   8     38.00
WA985       1112   9     35.00
WA985       1112  10     31.00
WA985       1112  11     35.00
WA985       1112  12     40.00
WA985       1112  13     44.00
WA985       1112  14     48.00
WA985       1112  15     45.00
WA985       1112  16     52.00
WA985       1112  17     54.00
WA985       1112  18     44.00
WA985       1112  19     49.00
WA985       1112  20     48.00
WA985       1112  21     43.00
WA985       1112  22     43.00
WA985       1112  23     47.00
WA985       1112  24     43.00
WA985       1112  25     38.00
WA985       1112  26     39.00
WA985       1112  27     48.00
WA985       1112  28     50.00
WA985       1112  29     49.00
WA985       1112  30     54.00
WA985       1212   1     46.00
WA985       1212   2     44.00
WA985       1212   3     44.00
WA985       1212   4     47.00
WA985       1212   5     47.00
WA985       1212   6     36.00
WA985       1212   7     37.00
WA985       1212   8     30.00
WA985       1212   9     40.00
WA985       1212  10     41.00
WA985       1212  11     42.00
WA985       1212  12     40.00
WA985       1212  13     36.00
WA985       1212  14     38.00
WA985       1212  15     34.00
WA985       1212  16     35.00
WA985       1212  17     39.00
WA985       1212  18     33.00
WA985       1212  19     31.00
WA985       1212  20     40.00
WA985       1212  21     40.00
WA985       1212  22     40.00
WA985       1212  23     35.00
WA985       1212  24     35.00
WA985       1212  25     32.00
WA985       1212  26     35.00
WA985       1212  27     35.00
WA985       1212  28     37.00
WA985       1212  29     35.00
WA985       1212  30     28.00
WA985       1212  31     27.00
WA985       0113   1     23.00
WA985       0113   2     26.00
WA985       0113   3     35.00
WA985       0113   4     41.00
WA985       0113   5     45.00
WA985       0113   6     38.00
WA985       0113   7     43.00
WA985       0113   8     44.00
WA985       0113   9     44.00
WA985       0113  10     31.00
WA985       0113  11     26.00
WA985       0113  12     25.00
WA985       0113  13     20.00
WA985       0113  14     28.00
WA985       0113  15     38.00
WA985       0113  16     47.00
WA985       0113  17     48.00
WA985       0113  18     53.00
WA985       0113  19     49.00
WA985       0113  20     48.00
WA985       0113  21     50.00
WA985       0113  22     52.00
WA985       0113  23     52.00
WA985       0113  24     43.00
WA985       0113  25     45.00
WA985       0113  26     40.00
WA985       0113  27     36.00
WA985       0113  28     35.00
WA985       0113  29     37.00
WA985       0113  30     44.00
WA985       0113  31     46.00
WA985       0213   1     46.00
WA985       0213   2     49.00
WA985       0213   3     44.00
WA985       0213   4     46.00
WA985       0213   5     50.00
WA985       0213   6     46.00
WA985       0213   7     39.00
WA985       0213   8     37.00
WA985       0213   9     41.00
WA985       0213  10     38.00
WA985       0213  11     41.00
WA985       0213  12     45.00
WA985       0213  13     45.00
WA985       0213  14     41.00
WA985       0213  15     49.00
WA985       0213  16     51.00
WA985       0213  17     41.00
WA985       0213  18     40.00
WA985       0213  19     35.00
WA985       0213  20     43.00
WA985       0213  21     38.00
WA985       0213  22     36.00
WA985       0213  23     37.00
WA985       0213  24     42.00
WA985       0213  25     39.00
WA985       0213  26     40.00
WA985       0213  27     47.00
WA985       0213  28     44.00
WA985       0313   1     53.00
WA985       0313   2     55.00
WA985       0313   3     39.00
WA985       0313   4     42.00
WA985       0313   5     48.00
WA985       0313   6     51.00
WA985       0313   7     46.00
WA985       0313   8     43.00
WA985       0313   9     46.00
WA985       0313  10     47.00
WA985       0313  11     47.00
WA985       0313  12     55.00
WA985       0313  13     54.00
WA985       0313  14     62.00
WA985       0313  15     55.00
WA985       0313  16     48.00
WA985       0313  17     39.00
WA985       0313  18     41.00
WA985       0313  19     50.00
WA985       0313  20     52.00
WA985       0313  21     36.00
WA985       0313  22     35.00
WA985       0313  23     36.00
WA985       0313  24     40.00
WA985       0313  25     46.00
WA985       0313  26     51.00
WA985       0313  27     55.00
WA985       0313  28     51.00
WA985       0313  29     53.00
WA985       0313  30     57.00
WA985       0313  31     60.00
WA985       0413   1     61.00
WA985       0413   2     57.00
WA985       0413   3     58.00
WA985       0413   4     60.00
WA985       0413   5     54.00
WA985       0413   6     49.00
WA985       0413   7     47.00
WA985       0413   8     45.00
WA985       0413   9     48.00
WA985       0413  10     54.00
WA985       0413  11     47.00
WA985       0413  12     53.00
WA985       0413  13     40.00
WA985       0413  14     39.00
WA985       0413  15     39.00
WA985       0413  16     38.00
WA985       0413  17     44.00
WA985       0413  18     51.00
WA985       0413  19     48.00
WA985       0413  20     51.00
WA985       0413  21     54.00
WA985       0413  22     45.00
WA985       0413  23     48.00
WA985       0413  24     56.00
WA985       0413  25     63.00
WA985       0413  26     67.00
WA985       0413  27     65.00
WA985       0413  28     57.00
WA985       0413  29     49.00
WA985       0413  30     44.00
WA985       0513   1     51.00
WA985       0513   2     61.00
WA985       0513   3     59.00
WA985       0513   4     61.00
WA985       0513   5     67.00
WA985       0513   6     72.00
WA985       0513   7     73.00
WA985       0513   8     72.00
WA985       0513   9     74.00
WA985       0513  10     77.00
WA985       0513  11     77.00
WA985       0513  12     78.00
WA985       0513  13     67.00
WA985       0513  14     54.00
WA985       0513  15     60.00
WA985       0513  16     59.00
WA985       0513  17     57.00
WA985       0513  18     52.00
WA985       0513  19     57.00
WA985       0513  20     67.00
WA985       0513  21     63.00
WA985       0513  22     47.00
WA985       0513  23     50.00
WA985       0513  24     50.00
WA985       0513  25     55.00
WA985       0513  26     58.00
WA985       0513  27     59.00
WA985       0513  28     57.00
WA985       0513  29     55.00
WA985       0513  30     53.00
WA985       0513  31     60.00
WA985       0613   1     63.00
WA985       0613   2     59.00
WA985       0613   3     62.00
WA985       0613   4     68.00
WA985       0613   5     73.00
WA985       0613   6     76.00
WA985       0613   7     74.00
WA985       0613   8     74.00
WA985       0613   9     74.00
WA985       0613  10     67.00
WA985       0613  11     63.00
WA985       0613  12     60.00
WA985       0613  13     56.00
WA985       0613  14     62.00
WA985       0613  15     73.00
WA985       0613  16     78.00
WA985       0613  17     72.00
WA985       0613  18     60.00
WA985       0613  19     50.00
WA985       0613  20     56.00
WA985       0613  21     54.00
WA985       0613  22     64.00
WA985       0613  23     67.00
WA985       0613  24     57.00
WA985       0613  25     63.00
WA985       0613  26     64.00
WA985       0613  27     75.00
WA985       0613  28     82.00
WA985       0613  29     78.00
WA985       0613  30     82.00
WA985       0713   1     92.00
WA985       0713   2     89.00
WA985       0713   3     83.00
WA985       0713   4     78.00
WA985       0713   5     70.00
WA985       0713   6     74.00
WA985       0713   7     78.00
WA985       0713   8     78.00
WA985       0713   9     82.00
WA985       0713  10     82.00
WA985       0713  11     76.00
WA985       0713  12     73.00
WA985       0713  13     70.00
WA985       0713  14     78.00
WA985       0713  15     76.00
WA985       0713  16     82.00
WA985       0713  17     82.00
WA985       0713  18     84.00
WA985       0713  19     85.00
WA985       0713  20     86.00
WA985       0713  21     85.00
WA985       0713  22     85.00
WA985       0713  23     89.00
WA985       0713  24     89.00
WA985       0713  25     87.00
WA985       0713  26     88.00
WA985       0713  27     79.00
WA985       0713  28     76.00
WA985       0713  29     77.00
WA985       0713  30     78.00
WA985       0713  31     79.00
WA985       0813   1     69.00
WA985       0813   2     62.00
WA985       0813   3     68.00
WA985       0813   4     78.00
WA985       0813   5     80.00
WA985       0813   6     84.00
WA985       0813   7     83.00
WA985       0813   8     82.00
WA985       0813   9     83.00
WA985       0813  10     80.00
WA985       0813  11     77.00
WA985       0813  12     80.00
WA985       0813  13     82.00
WA985       0813  14     87.00
WA985       0813  15     85.00
WA985       0813  16     80.00
WA985       0813  17     78.00
WA985       0813  18     79.00
WA985       0813  19     83.00
WA985       0813  20     75.00
WA985       0813  21     80.00
WA985       0813  22     80.00
WA985       0813  23     76.00
WA985       0813  24     76.00
WA985       0813  25     76.00
WA985       0813  26     78.00
WA985       0813  27     78.00
WA985       0813  28     79.00
WA985       0813  29     83.00
WA985       0813  30     73.00
WA985       0813  31     81.00
WA985       0913   1     82.00
WA985       0913   2     75.00
WA985       0913   3     75.00
WA985       0913   4     81.00
WA985       0913   5     75.00
WA985       0913   6     60.00
WA985       0913   7     69.00
WA985       0913   8     67.00
WA985       0913   9     75.00
WA985       0913  10     78.00
WA985       0913  11     83.00
WA985       0913  12     82.00
WA985       0913  13     82.00
WA985       0913  14     83.00
WA985       0913  15     83.00
WA985       0913  16     67.00
WA985       0913  17     60.00
WA985       0913  18     60.00
WA985       0913  19     67.00
WA985       0913  20     78.00
WA985       0913  21     61.00
WA985       0913  22     59.00
WA985       0913  23     59.00
WA985       0913  24     51.00
WA985       0913  25     49.00
WA985       0913  26     54.00
WA985       0913  27     55.00
WA985       0913  28     56.00
WA985       0913  29     50.00
WA985       0913  30     51.00
WA985       1013   1     51.00
WA985       1013   2     47.00
WA985       1013   3     48.00
WA985       1013   4     51.00
WA985       1013   5     58.00
WA985       1013   6     70.00
WA985       1013   7     60.00
WA985       1013   8     45.00
WA985       1013   9     50.00
WA985       1013  10     49.00
WA985       1013  11     48.00
WA985       1013  12     45.00
WA985       1013  13     50.00
WA985       1013  14     50.00
WA985       1013  15     52.00
WA985       1013  16     54.00
WA985       1013  17     52.00
WA985       1013  18     53.00
WA985       1013  19     58.00
WA985       1013  20     58.00
WA985       1013  21     61.00
WA985       1013  22     65.00
WA985       1013  23     63.00
WA985       1013  24     62.00
WA985       1013  25     62.00
WA985       1013  26     59.00
WA985       1013  27     52.00
WA985       1013  28     44.00
WA985       1013  29     43.00
WA985       1013  30     44.00
WA985       1013  31     51.00
WA985       1113   1     53.00
WA985       1113   2     50.00
WA985       1113   3     39.00
WA985       1113   4     38.00
WA985       1113   5     44.00
WA985       1113   6     44.00
WA985       1113   7     51.00
WA985       1113   8     42.00
WA985       1113   9     46.00
WA985       1113  10     56.00
WA985       1113  11     57.00
WA985       1113  12     60.00
WA985       1113  13     51.00
WA985       1113  14     42.00
WA985       1113  15     42.00
WA985       1113  16     36.00
WA985       1113  17     42.00
WA985       1113  18     46.00
WA985       1113  19     46.00
WA985       1113  20     37.00
WA985       1113  21     34.00
WA985       1113  22     38.00
WA985       1113  23     44.00
WA985       1113  24     45.00
WA985       1113  25     49.00
WA985       1113  26     49.00
WA985       1113  27     53.00
WA985       1113  28     46.00
WA985       1113  29     46.00
WA985       1113  30     44.00
WA985       1213   1     46.00
WA985       1213   2     44.00
WA985       1213   3     25.00
WA985       1213   4     20.00
WA985       1213   5     20.00
WA985       1213   6     20.00
WA985       1213   7     14.00
WA985       1213   8     12.00
WA985       1213   9     26.00
WA985       1213  10     29.00
WA985       1213  11     37.00
WA985       1213  12     42.00
WA985       1213  13     44.00
WA985       1213  14     45.00
WA985       1213  15     48.00
WA985       1213  16     45.00
WA985       1213  17     54.00
WA985       1213  18     45.00
WA985       1213  19     31.00
WA985       1213  20     37.00
WA985       1213  21     42.00
WA985       1213  22     43.00
WA985       1213  23     47.00
WA985       1213  24     40.00
WA985       1213  25     43.00
WA985       1213  26     50.00
WA985       1213  27     52.00
WA985       1213  28     41.00
WA985       1213  29     42.00
WA985       1213  30     45.00
WA985       1213  31     44.00
WA985       0114   1     44.00
WA985       0114   2     51.00
WA985       0114   3     47.00
WA985       0114   4     35.00
WA985       0114   5     36.00
WA985       0114   6     47.00
WA985       0114   7     39.00
WA985       0114   8     42.00
WA985       0114   9     39.00
WA985       0114  10     40.00
WA985       0114  11     44.00
WA985       0114  12     42.00
WA985       0114  13     43.00
WA985       0114  14     47.00
WA985       0114  15     51.00
WA985       0114  16     53.00
WA985       0114  17     51.00
WA985       0114  18     52.00
WA985       0114  19     50.00
WA985       0114  20     49.00
WA985       0114  21     48.00
WA985       0114  22     33.00
WA985       0114  23     38.00
WA985       0114  24     47.00
WA985       0114  25     42.00
WA985       0114  26     36.00
WA985       0114  27     29.00
WA985       0114  28     38.00
WA985       0114  29     43.00
WA985       0114  30     39.00
WA985       0114  31     35.00
WA985       0214   1     31.00
WA985       0214   2     34.00
WA985       0214   3     26.00
WA985       0214   4     19.00
WA985       0214   5     10.00
WA985       0214   6     17.00
WA985       0214   7     23.00
WA985       0214   8     25.00
WA985       0214   9     29.00
WA985       0214  10     45.00
WA985       0214  11     46.00
WA985       0214  12     48.00
WA985       0214  13     45.00
WA985       0214  14     43.00
WA985       0214  15     46.00
WA985       0214  16     39.00
WA985       0214  17     40.00
WA985       0214  18     43.00
WA985       0214  19     33.00
WA985       0214  20     37.00
WA985       0214  21     38.00
WA985       0214  22     31.00
WA985       0214  23     43.00
WA985       0214  24     40.00
WA985       0214  25     36.00
WA985       0214  26     41.00
WA985       0214  27     42.00
WA985       0214  28     41.00
WA985       0314   1     31.00
WA985       0314   2     44.00
WA985       0314   3     46.00
WA985       0314   4     50.00
WA985       0314   5     47.00
WA985       0314   6     52.00
WA985       0314   7     50.00
WA985       0314   8     54.00
WA985       0314   9     56.00
WA985       0314  10     45.00
WA985       0314  11     46.00
WA985       0314  12     50.00
WA985       0314  13     51.00
WA985       0314  14     50.00
WA985       0314  15     54.00
WA985       0314  16     57.00
WA985       0314  17     39.00
WA985       0314  18     43.00
WA985       0314  19     51.00
WA985       0314  20     40.00
WA985       0314  21     40.00
WA985       0314  22     44.00
WA985       0314  23     48.00
WA985       0314  24     52.00
WA985       0314  25     58.00
WA985       0314  26     46.00
WA985       0314  27     46.00
WA985       0314  28     45.00
WA985       0314  29     55.00
WA985       0314  30     47.00
WA985       0314  31     48.00
WA985       0414   1     50.00
WA985       0414   2     49.00
WA985       0414   3     54.00
WA985       0414   4     49.00
WA985       0414   5     50.00
WA985       0414   6     54.00
WA985       0414   7     60.00
WA985       0414   8     64.00
WA985       0414   9     55.00
WA985       0414  10     54.00
WA985       0414  11     62.00
WA985       0414  12     51.00
WA985       0414  13     49.00
WA985       0414  14     59.00
WA985       0414  15     49.00
WA985       0414  16     50.00
WA985       0414  17     52.00
WA985       0414  18     53.00
WA985       0414  19     61.00
WA985       0414  20     54.00
WA985       0414  21     61.00
WA985       0414  22     51.00
WA985       0414  23     48.00
WA985       0414  24     54.00
WA985       0414  25     40.00
WA985       0414  26     48.00
WA985       0414  27     48.00
WA985       0414  28     51.00
WA985       0414  29     58.00
WA985       0414  30     66.00
WA985       0514   1     71.00
WA985       0514   2     73.00
WA985       0514   3     62.00
WA985       0514   4     56.00
WA985       0514   5     56.00
WA985       0514   6     53.00
WA985       0514   7     55.00
WA985       0514   8     62.00
WA985       0514   9     54.00
WA985       0514  10     51.00
WA985       0514  11     52.00
WA985       0514  12     57.00
WA985       0514  13     64.00
WA985       0514  14     69.00
WA985       0514  15     72.00
WA985       0514  16     70.00
WA985       0514  17     64.00
WA985       0514  18     57.00
WA985       0514  19     59.00
WA985       0514  20     64.00
WA985       0514  21     67.00
WA985       0514  22     72.00
WA985       0514  23     70.00
WA985       0514  24     61.00
WA985       0514  25     67.00
WA985       0514  26     65.00
WA985       0514  27     61.00
WA985       0514  28     53.00
WA985       0514  29     59.00
WA985       0514  30     67.00
WA985       0514  31     67.00
WA985       0614   1     69.00
WA985       0614   2     71.00
WA985       0614   3     70.00
WA985       0614   4     70.00
WA985       0614   5     64.00
WA985       0614   6     66.00
WA985       0614   7     70.00
WA985       0614   8     71.00
WA985       0614   9     69.00
WA985       0614  10     67.00
WA985       0614  11     69.00
WA985       0614  12     71.00
WA985       0614  13     59.00
WA985       0614  14     53.00
WA985       0614  15     56.00
WA985       0614  16     55.00
WA985       0614  17     46.00
WA985       0614  18     59.00
WA985       0614  19     72.00
WA985       0614  20     69.00
WA985       0614  21     64.00
WA985       0614  22     70.00
WA985       0614  23     77.00
WA985       0614  24     69.00
WA985       0614  25     69.00
WA985       0614  26     62.00
WA985       0614  27     64.00
WA985       0614  28     66.00
WA985       0614  29     65.00
WA985       0614  30     70.00
WA985       0714   1     82.00
WA985       0714   2     84.00
WA985       0714   3     79.00
WA985       0714   4     77.00
WA985       0714   5     81.00
WA985       0714   6     84.00
WA985       0714   7     82.00
WA985       0714   8     86.00
WA985       0714   9     85.00
WA985       0714  10     85.00
WA985       0714  11     85.00
WA985       0714  12     87.00
WA985       0714  13     88.00
WA985       0714  14     86.00
WA985       0714  15     84.00
WA985       0714  16     91.00
WA985       0714  17     90.00
WA985       0714  18     80.00
WA985       0714  19     83.00
WA985       0714  20     75.00
WA985       0714  21     74.00
WA985       0714  22     75.00
WA985       0714  23     85.00
WA985       0714  24     68.00
WA985       0714  25     72.00
WA985       0714  26     80.00
WA985       0714  27     87.00
WA985       0714  28     89.00
WA985       0714  29     91.00
WA985       0714  30     90.00
WA985       0714  31     90.00
WA985       0814   1     89.00
WA985       0814   2     87.00
WA985       0814   3     84.00
WA985       0814   4     87.00
WA985       0814   5     87.00
WA985       0814   6     81.00
WA985       0814   7     82.00
WA985       0814   8     78.00
WA985       0814   9     81.00
WA985       0814  10     87.00
WA985       0814  11     90.00
WA985       0814  12     88.00
WA985       0814  13     74.00
WA985       0814  14     66.00
WA985       0814  15     62.00
WA985       0814  16     75.00
WA985       0814  17     80.00
WA985       0814  18     81.00
WA985       0814  19     80.00
WA985       0814  20     74.00
WA985       0814  21     72.00
WA985       0814  22     69.00
WA985       0814  23     66.00
WA985       0814  24     69.00
WA985       0814  25     72.00
WA985       0814  26     76.00
WA985       0814  27     82.00
WA985       0814  28     79.00
WA985       0814  29     78.00
WA985       0814  30     69.00
WA985       0814  31     64.00
WA985       0914   1     68.00
WA985       0914   2     75.00
WA985       0914   3     62.00
WA985       0914   4     67.00
WA985       0914   5     72.00
WA985       0914   6     78.00
WA985       0914   7     78.00
WA985       0914   8     80.00
WA985       0914   9     64.00
WA985       0914  10     60.00
WA985       0914  11     59.00
WA985       0914  12     71.00
WA985       0914  13     69.00
WA985       0914  14     73.00
WA985       0914  15     78.00
WA985       0914  16     83.00
WA985       0914  17     78.00
WA985       0914  18     73.00
WA985       0914  19     70.00
WA985       0914  20     75.00
WA985       0914  21     80.00
WA985       0914  22     75.00
WA985       0914  23     75.00
WA985       0914  24     72.00
WA985       0914  25     65.00
WA985       0914  26     59.00
WA985       0914  27     61.00
WA985       0914  28     66.00
WA985       0914  29     67.00
WA985       0914  30     55.00
WA985       1014   1     58.00
WA985       1014   2     58.00
WA985       1014   3     62.00
WA985       1014   4     70.00
WA985       1014   5     72.00
WA985       1014   6     75.00
WA985       1014   7     75.00
WA985       1014   8     69.00
WA985       1014   9     66.00
WA985       1014  10     67.00
WA985       1014  11     59.00
WA985       1014  12     55.00
WA985       1014  13     68.00
WA985       1014  14     60.00
WA985       1014  15     57.00
WA985       1014  16     54.00
WA985       1014  17     63.00
WA985       1014  18     64.00
WA985       1014  19     72.00
WA985       1014  20     71.00
WA985       1014  21     55.00
WA985       1014  22     59.00
WA985       1014  23     57.00
WA985       1014  24     50.00
WA985       1014  25     65.00
WA985       1014  26     48.00
WA985       1014  27     47.00
WA985       1014  28     54.00
WA985       1014  29     57.00
WA985       1014  30     61.00
WA985       1014  31     64.00
WA985       1114   1     44.00
WA985       1114   2     48.00
WA985       1114   3     49.00
WA985       1114   4     51.00
WA985       1114   5     58.00
WA985       1114   6     62.00
WA985       1114   7     51.00
WA985       1114   8     56.00
WA985       1114   9     57.00
WA985       1114  10     38.00
WA985       1114  11     27.00
WA985       1114  12     26.00
WA985       1114  13     30.00
WA985       1114  14     27.00
WA985       1114  15     28.00
WA985       1114  16     35.00
WA985       1114  17     39.00
WA985       1114  18     43.00
WA985       1114  19     48.00
WA985       1114  20     47.00
WA985       1114  21     48.00
WA985       1114  22     43.00
WA985       1114  23     41.00
WA985       1114  24     44.00
WA985       1114  25     48.00
WA985       1114  26     51.00
WA985       1114  27     60.00
WA985       1114  28     49.00
WA985       1114  29     41.00
WA985       1114  30     28.00
WA985       1214   1     33.00
WA985       1214   2     35.00
WA985       1214   3     40.00
WA985       1214   4     44.00
WA985       1214   5     54.00
WA985       1214   6     49.00
WA985       1214   7     49.00
WA985       1214   8     55.00
WA985       1214   9     57.00
WA985       1214  10     54.00
WA985       1214  11     55.00
WA985       1214  12     51.00
WA985       1214  13     42.00
WA985       1214  14     40.00
WA985       1214  15     41.00
WA985       1214  16     38.00
WA985       1214  17     42.00
WA985       1214  18     45.00
WA985       1214  19     42.00
WA985       1214  20     42.00
WA985       1214  21     47.00
WA985       1214  22     40.00
WA985       1214  23     44.00
WA985       1214  24     41.00
WA985       1214  25     35.00
WA985       1214  26     35.00
WA985       1214  27     36.00
WA985       1214  28     38.00
WA985       1214  29     27.00
WA985       1214  30     16.00
WA985       1214  31     20.00
WA985       0115   1     26.00
WA985       0115   2     35.00
WA985       0115   3     37.00
WA985       0115   4     42.00
WA985       0115   5     53.00
WA985       0115   6     57.00
WA985       0115   7     54.00
WA985       0115   8     48.00
WA985       0115   9     33.00
WA985       0115  10     38.00
WA985       0115  11     36.00
WA985       0115  12     33.00
WA985       0115  13     33.00
WA985       0115  14     38.00
